words,pos,stemmed,type,postag,pattern
suspicious,anypos,n,strongsubj,,^suspicious
suspicious,anypos,y,strongsubj,,^suspicious
suspiciously,anypos,n,strongsubj,,^suspiciously
swagger,verb,y,strongsubj,_vb,^swagger_vb
swamped,anypos,n,strongsubj,,^swamped
swear,verb,n,strongsubj,_vb,^swear_vb
swindle,verb,y,strongsubj,_vb,^swindle_vb
swipe,adj,n,strongsubj,_jj,^swipe_jj
swipe,noun,n,strongsubj,_nn,^swipe_nn
swoon,verb,y,weaksubj,_vb,^swoon_vb
swore,verb,n,strongsubj,_vb,^swore_vb
sympathetic,adj,n,strongsubj,_jj,^sympathetic_jj
sympathetic,noun,n,strongsubj,_nn,^sympathetic_nn
sympathetically,anypos,n,strongsubj,,^sympathetically
sympathies,adj,n,strongsubj,_jj,^sympathies_jj
sympathies,noun,n,strongsubj,_nn,^sympathies_nn
sympathize,verb,y,strongsubj,_vb,^sympathize_vb
sympathy,adj,n,strongsubj,_jj,^sympathy_jj
sympathy,noun,n,strongsubj,_nn,^sympathy_nn
symptom,noun,n,weaksubj,_nn,^symptom_nn
syndrome,adj,n,weaksubj,_jj,^syndrome_jj
syndrome,noun,n,weaksubj,_nn,^syndrome_nn
taboo,adj,n,strongsubj,_jj,^taboo_jj
taboo,noun,n,strongsubj,_nn,^taboo_nn
taint,verb,y,strongsubj,_vb,^taint_vb
tainted,anypos,n,strongsubj,,^tainted
tamper,verb,y,weaksubj,_vb,^tamper_vb
tangled,adj,n,weaksubj,_jj,^tangled_jj
tantrum,noun,n,strongsubj,_nn,^tantrum_nn
tardy,adj,n,weaksubj,_jj,^tardy_jj
tarnish,verb,y,weaksubj,_vb,^tarnish_vb
tattered,anypos,n,strongsubj,,^tattered
taunt,noun,n,strongsubj,_nn,^taunt_nn
taunt,verb,y,strongsubj,_vb,^taunt_vb
taunting,anypos,n,strongsubj,,^taunting
tauntingly,anypos,n,strongsubj,,^tauntingly
taunts,noun,n,strongsubj,_nn,^taunts_nn
tawdry,adj,n,strongsubj,_jj,^tawdry_jj
tease,verb,y,weaksubj,_vb,^tease_vb
teasingly,anypos,n,strongsubj,,^teasingly
taxing,anypos,n,weaksubj,,^taxing
tedious,adj,n,strongsubj,_jj,^tedious_jj
tediously,adverb,n,strongsubj,_rb,^tediously_rb
temerity,noun,n,strongsubj,_nn,^temerity_nn
temper,noun,n,strongsubj,_nn,^temper_nn
temper,verb,y,weaksubj,_vb,^temper_vb
tempest,noun,n,weaksubj,_nn,^tempest_nn
temptation,noun,n,strongsubj,_nn,^temptation_nn
tense,adj,n,weaksubj,_jj,^tense_jj
tension,adj,n,weaksubj,_jj,^tension_jj
tension,noun,n,weaksubj,_nn,^tension_nn
tentative,adj,n,weaksubj,_jj,^tentative_jj
tentatively,adverb,n,weaksubj,_rb,^tentatively_rb
tenuous,adj,n,weaksubj,_jj,^tenuous_jj
tenuously,adverb,n,weaksubj,_rb,^tenuously_rb
tepid,adj,n,weaksubj,_jj,^tepid_jj
terrible,adj,n,strongsubj,_jj,^terrible_jj
terrible,anypos,y,strongsubj,,^terrible
terribleness,noun,n,strongsubj,_nn,^terribleness_nn
terribly,anypos,n,strongsubj,,^terribly
terror,noun,n,strongsubj,_nn,^terror_nn
terror-genic,adj,n,strongsubj,_jj,^terror-genic_jj
terror-genic,noun,n,strongsubj,_nn,^terror-genic_nn
terrorism,noun,n,weaksubj,_nn,^terrorism_nn
terrorize,verb,y,strongsubj,_vb,^terrorize_vb
thankless,anypos,n,strongsubj,,^thankless
thirst,noun,n,strongsubj,_nn,^thirst_nn
thirst,verb,y,strongsubj,_vb,^thirst_vb
thorny,adj,n,strongsubj,_jj,^thorny_jj
thorny,noun,n,strongsubj,_nn,^thorny_nn
thoughtless,adj,n,strongsubj,_jj,^thoughtless_jj
thoughtlessly,anypos,n,strongsubj,,^thoughtlessly
thoughtlessness,noun,n,strongsubj,_nn,^thoughtlessness_nn
thrash,verb,y,weaksubj,_vb,^thrash_vb
threat,adj,n,weaksubj,_jj,^threat_jj
threat,noun,n,weaksubj,_nn,^threat_nn
threaten,verb,y,weaksubj,_vb,^threaten_vb
threatening,adj,n,weaksubj,_jj,^threatening_jj
threatening,noun,n,weaksubj,_nn,^threatening_nn
threats,adj,n,weaksubj,_jj,^threats_jj
threats,noun,n,weaksubj,_nn,^threats_nn
throttle,verb,y,strongsubj,_vb,^throttle_vb
throw,verb,y,weaksubj,_vb,^throw_vb
thumb,verb,y,weaksubj,_vb,^thumb_vb
thumbs,adj,n,weaksubj,_jj,^thumbs_jj
thumbs,noun,n,weaksubj,_nn,^thumbs_nn
thwart,verb,y,strongsubj,_vb,^thwart_vb
timid,adj,n,strongsubj,_jj,^timid_jj
timidity,noun,n,strongsubj,_nn,^timidity_nn
timidly,adverb,n,strongsubj,_rb,^timidly_rb
timidness,noun,n,strongsubj,_nn,^timidness_nn
tiny,adj,n,weaksubj,_jj,^tiny_jj
tire,verb,y,weaksubj,_vb,^tire_vb
tired,adj,n,strongsubj,_jj,^tired_jj
tiresome,adj,n,strongsubj,_jj,^tiresome_jj
tiring,adj,n,strongsubj,_jj,^tiring_jj
tiring,noun,n,strongsubj,_nn,^tiring_nn
tiringly,anypos,n,strongsubj,,^tiringly
toil,verb,y,strongsubj,_vb,^toil_vb
toll,adj,n,weaksubj,_jj,^toll_jj
toll,noun,n,weaksubj,_nn,^toll_nn
too,anypos,y,weaksubj,,^too
topple,verb,y,weaksubj,_vb,^topple_vb
torment,noun,n,strongsubj,_nn,^torment_nn
torment,verb,y,strongsubj,_vb,^torment_vb
tormented,adj,n,strongsubj,_jj,^tormented_jj
torrent,noun,n,strongsubj,_nn,^torrent_nn
torture,noun,n,weaksubj,_nn,^torture_nn
torture,verb,y,weaksubj,_vb,^torture_vb
tortured,adj,n,weaksubj,_jj,^tortured_jj
tortuous,adj,n,strongsubj,_jj,^tortuous_jj
torturous,adj,n,strongsubj,_jj,^torturous_jj
torturously,anypos,n,strongsubj,,^torturously
totalitarian,adj,n,weaksubj,_jj,^totalitarian_jj
touchy,adj,n,strongsubj,_jj,^touchy_jj
toughness,adj,n,strongsubj,_jj,^toughness_jj
toughness,noun,n,strongsubj,_nn,^toughness_nn
toxic,adj,n,weaksubj,_jj,^toxic_jj
traduce,verb,y,strongsubj,_vb,^traduce_vb
tragedy,adj,n,weaksubj,_jj,^tragedy_jj
tragedy,noun,n,weaksubj,_nn,^tragedy_nn
tragic,adj,n,strongsubj,_jj,^tragic_jj
tragically,anypos,n,strongsubj,,^tragically
traitor,noun,n,strongsubj,_nn,^traitor_nn
traitorous,adj,n,strongsubj,_jj,^traitorous_jj
traitorously,adj,n,strongsubj,_jj,^traitorously_jj
traitorously,anypos,n,strongsubj,,^traitorously
tramp,noun,n,strongsubj,_nn,^tramp_nn
trample,verb,y,strongsubj,_vb,^trample_vb
transgress,verb,y,weaksubj,_vb,^transgress_vb
transgression,noun,n,weaksubj,_nn,^transgression_nn
trauma,adj,n,strongsubj,_jj,^trauma_jj
trauma,noun,n,strongsubj,_nn,^trauma_nn
traumatic,adj,n,strongsubj,_jj,^traumatic_jj
traumatic,anypos,n,strongsubj,,^traumatic
traumatically,anypos,n,strongsubj,,^traumatically
traumatize,verb,y,strongsubj,_vb,^traumatize_vb
traumatized,adj,n,strongsubj,_jj,^traumatized_jj
travesties,noun,n,strongsubj,_nn,^travesties_nn
travesty,noun,n,strongsubj,_nn,^travesty_nn
travesty,verb,y,strongsubj,_vb,^travesty_vb
treacherous,adj,n,weaksubj,_jj,^treacherous_jj
treacherously,adverb,n,weaksubj,_rb,^treacherously_rb
treachery,noun,n,strongsubj,_nn,^treachery_nn
treason,noun,n,strongsubj,_nn,^treason_nn
treasonous,adj,n,strongsubj,_jj,^treasonous_jj
trial,noun,n,weaksubj,_nn,^trial_nn
trick,adj,n,strongsubj,_jj,^trick_jj
trick,noun,n,strongsubj,_nn,^trick_nn
tricky,adj,n,strongsubj,_jj,^tricky_jj
tricky,noun,n,strongsubj,_nn,^tricky_nn
trickery,noun,n,strongsubj,_nn,^trickery_nn
trivial,adj,n,strongsubj,_jj,^trivial_jj
trivial,noun,n,strongsubj,_nn,^trivial_nn
trivialize,verb,y,strongsubj,_vb,^trivialize_vb
trivially,anypos,n,strongsubj,,^trivially
trouble,adj,n,weaksubj,_jj,^trouble_jj
trouble,anypos,y,strongsubj,,^trouble
trouble,noun,n,weaksubj,_nn,^trouble_nn
trouble,verb,y,weaksubj,_vb,^trouble_vb
troublemaker,adj,n,strongsubj,_jj,^troublemaker_jj
troublemaker,noun,n,strongsubj,_nn,^troublemaker_nn
troublesome,adj,n,strongsubj,_jj,^troublesome_jj
troublesome,anypos,n,strongsubj,,^troublesome
troublesomely,anypos,n,strongsubj,,^troublesomely
troubling,anypos,y,strongsubj,,^troubling
troublingly,anypos,y,strongsubj,,^troublingly
truant,adj,n,weaksubj,_jj,^truant_jj
try,verb,y,weaksubj,_vb,^try_vb
trying,adj,n,weaksubj,_jj,^trying_jj
tumultuous,adj,n,weaksubj,_jj,^tumultuous_jj
turbulent,adj,n,weaksubj,_jj,^turbulent_jj
turmoil,noun,n,strongsubj,_nn,^turmoil_nn
twist,noun,n,strongsubj,_nn,^twist_nn
twist,verb,y,strongsubj,_vb,^twist_vb
twisted,adj,n,strongsubj,_jj,^twisted_jj
twists,adj,n,weaksubj,_jj,^twists_jj
twists,noun,n,weaksubj,_nn,^twists_nn
tyrannical,adj,n,strongsubj,_jj,^tyrannical_jj
tyrannically,anypos,n,strongsubj,,^tyrannically
tyranny,noun,n,strongsubj,_nn,^tyranny_nn
tyrant,noun,n,strongsubj,_nn,^tyrant_nn
ugh,anypos,y,strongsubj,,^ugh
ugliness,adj,n,strongsubj,_jj,^ugliness_jj
ugliness,noun,n,strongsubj,_nn,^ugliness_nn
ugly,adj,n,strongsubj,_jj,^ugly_jj
ulterior,adj,n,strongsubj,_jj,^ulterior_jj
ultimatum,noun,n,strongsubj,_nn,^ultimatum_nn
ultimatums,adj,n,strongsubj,_jj,^ultimatums_jj
ultimatums,noun,n,strongsubj,_nn,^ultimatums_nn
ultra-hardline,adj,n,strongsubj,_jj,^ultra-hardline_jj
ultra-hardline,noun,n,strongsubj,_nn,^ultra-hardline_nn
unable,adj,n,weaksubj,_jj,^unable_jj
unacceptable,adj,n,strongsubj,_jj,^unacceptable_jj
unacceptablely,anypos,n,strongsubj,,^unacceptablely
unaccustomed,adj,n,weaksubj,_jj,^unaccustomed_jj
unattractive,adj,n,strongsubj,_jj,^unattractive_jj
unauthentic,adj,n,weaksubj,_jj,^unauthentic_jj
unavailable,adj,n,weaksubj,_jj,^unavailable_jj
unavoidable,adj,n,weaksubj,_jj,^unavoidable_jj
unavoidably,adverb,n,weaksubj,_rb,^unavoidably_rb
unbearable,adj,n,strongsubj,_jj,^unbearable_jj
unbearablely,adverb,n,strongsubj,_rb,^unbearablely_rb
unbelievable,anypos,n,strongsubj,,^unbelievable
unbelievably,anypos,n,strongsubj,,^unbelievably
uncertain,adj,n,weaksubj,_jj,^uncertain_jj
uncivil,adj,n,strongsubj,_jj,^uncivil_jj
uncivilized,adj,n,strongsubj,_jj,^uncivilized_jj
uncivilized,noun,n,strongsubj,_nn,^uncivilized_nn
unclean,adj,n,strongsubj,_jj,^unclean_jj
unclear,adj,n,weaksubj,_jj,^unclear_jj
uncollectible,adj,n,weaksubj,_jj,^uncollectible_jj
uncomfortable,adj,n,weaksubj,_jj,^uncomfortable_jj
uncompetitive,adj,n,weaksubj,_jj,^uncompetitive_jj
uncompromising,adj,n,strongsubj,_jj,^uncompromising_jj
uncompromisingly,anypos,n,strongsubj,,^uncompromisingly
unconfirmed,adj,n,weaksubj,_jj,^unconfirmed_jj
unconstitutional,adj,n,weaksubj,_jj,^unconstitutional_jj
uncontrolled,adj,n,weaksubj,_jj,^uncontrolled_jj
unconvincing,adj,n,strongsubj,_jj,^unconvincing_jj
unconvincingly,anypos,n,strongsubj,,^unconvincingly
uncouth,adj,n,strongsubj,_jj,^uncouth_jj
undecided,adj,n,weaksubj,_jj,^undecided_jj
undefined,adj,n,weaksubj,_jj,^undefined_jj
undependability,noun,n,strongsubj,_nn,^undependability_nn
undependable,adj,n,strongsubj,_jj,^undependable_jj
underdog,adj,n,strongsubj,_jj,^underdog_jj
underdog,noun,n,strongsubj,_nn,^underdog_nn
underestimate,verb,y,strongsubj,_vb,^underestimate_vb
underlings,adj,n,strongsubj,_jj,^underlings_jj
underlings,noun,n,strongsubj,_nn,^underlings_nn
undermine,verb,y,strongsubj,_vb,^undermine_vb
underpaid,adj,n,weaksubj,_jj,^underpaid_jj
undesirable,adj,n,strongsubj,_jj,^undesirable_jj
undetermined,adj,n,weaksubj,_jj,^undetermined_jj
undid,verb,n,weaksubj,_vb,^undid_vb
undignified,adj,n,strongsubj,_jj,^undignified_jj
undo,verb,n,weaksubj,_vb,^undo_vb
undocumented,adj,n,weaksubj,_jj,^undocumented_jj
undone,verb,n,weaksubj,_vb,^undone_vb
undue,adj,n,strongsubj,_jj,^undue_jj
unease,adj,n,strongsubj,_jj,^unease_jj
unease,noun,n,strongsubj,_nn,^unease_nn
uneasily,anypos,n,strongsubj,,^uneasily
uneasiness,adj,n,strongsubj,_jj,^uneasiness_jj
uneasiness,noun,n,strongsubj,_nn,^uneasiness_nn
uneasy,adj,n,strongsubj,_jj,^uneasy_jj
uneconomical,adj,n,weaksubj,_jj,^uneconomical_jj
unequal,anypos,y,strongsubj,,^unequal
unethical,adj,n,strongsubj,_jj,^unethical_jj
uneven,adj,n,weaksubj,_jj,^uneven_jj
uneventful,adj,n,weaksubj,_jj,^uneventful_jj
unexpected,adj,n,weaksubj,_jj,^unexpected_jj
unexpectedly,anypos,y,strongsubj,,^unexpectedly
unexplained,adj,n,weaksubj,_jj,^unexplained_jj
unfair,adj,n,strongsubj,_jj,^unfair_jj
unfairly,adverb,n,strongsubj,_rb,^unfairly_rb
unfaithful,adj,n,strongsubj,_jj,^unfaithful_jj
unfaithfully,adverb,n,strongsubj,_rb,^unfaithfully_rb
unfamiliar,anypos,n,weaksubj,,^unfamiliar
unfavorable,anypos,n,strongsubj,,^unfavorable
unfeeling,adj,n,strongsubj,_jj,^unfeeling_jj
unfinished,adj,n,weaksubj,_jj,^unfinished_jj
unfit,adj,n,strongsubj,_jj,^unfit_jj
unforeseen,adj,n,weaksubj,_jj,^unforeseen_jj
unfortunate,anypos,n,strongsubj,,^unfortunate
unfortunately,anypos,y,strongsubj,,^unfortunately
unfounded,adj,n,strongsubj,_jj,^unfounded_jj
unfriendly,adj,n,strongsubj,_jj,^unfriendly_jj
unfulfilled,adj,n,weaksubj,_jj,^unfulfilled_jj
unfunded,adj,n,weaksubj,_jj,^unfunded_jj
ungrateful,adj,n,strongsubj,_jj,^ungrateful_jj
ungovernable,adj,n,strongsubj,_jj,^ungovernable_jj
ungovernable,noun,n,strongsubj,_nn,^ungovernable_nn
unhappily,adverb,n,strongsubj,_rb,^unhappily_rb
unhappiness,noun,n,strongsubj,_nn,^unhappiness_nn
unhappy,adj,n,strongsubj,_jj,^unhappy_jj
unhealthy,adj,n,weaksubj,_jj,^unhealthy_jj
unilateralism,adj,n,strongsubj,_jj,^unilateralism_jj
unilateralism,noun,n,strongsubj,_nn,^unilateralism_nn
unimaginable,adj,n,strongsubj,_jj,^unimaginable_jj
unimaginably,anypos,n,strongsubj,,^unimaginably
unimportant,adj,n,strongsubj,_jj,^unimportant_jj
uninformed,adj,n,weaksubj,_jj,^uninformed_jj
uninsured,adj,n,weaksubj,_jj,^uninsured_jj
unipolar,adj,n,strongsubj,_jj,^unipolar_jj
unipolar,noun,n,strongsubj,_nn,^unipolar_nn
unjust,adj,n,strongsubj,_jj,^unjust_jj
unjustifiable,adj,n,strongsubj,_jj,^unjustifiable_jj
unjustifiably,anypos,n,strongsubj,,^unjustifiably
unjustified,adj,n,weaksubj,_jj,^unjustified_jj
unjustly,anypos,y,strongsubj,,^unjustly
unkind,adj,n,strongsubj,_jj,^unkind_jj
unkindly,adverb,n,strongsubj,_rb,^unkindly_rb
unlamentable,anypos,n,strongsubj,,^unlamentable
unlamentably,anypos,n,strongsubj,,^unlamentably
unlawful,adj,n,weaksubj,_jj,^unlawful_jj
unlawfully,adverb,n,weaksubj,_rb,^unlawfully_rb
unlawfulness,adj,n,weaksubj,_jj,^unlawfulness_jj
unlawfulness,noun,n,weaksubj,_nn,^unlawfulness_nn
unleash,verb,y,strongsubj,_vb,^unleash_vb
unlicensed,adj,n,weaksubj,_jj,^unlicensed_jj
unlikely,anypos,y,weaksubj,,^unlikely
unlucky,adj,n,strongsubj,_jj,^unlucky_jj
unmoved,adj,n,weaksubj,_jj,^unmoved_jj
unnatural,anypos,n,weaksubj,,^unnatural
unnaturally,anypos,y,strongsubj,,^unnaturally
unnecessary,adj,n,weaksubj,_jj,^unnecessary_jj
unneeded,adj,n,weaksubj,_jj,^unneeded_jj
unnerve,verb,y,strongsubj,_vb,^unnerve_vb
unnerved,adj,n,strongsubj,_jj,^unnerved_jj
unnerving,anypos,n,strongsubj,,^unnerving
unnervingly,anypos,n,strongsubj,,^unnervingly
unnoticed,adj,n,weaksubj,_jj,^unnoticed_jj
unobserved,adj,n,weaksubj,_jj,^unobserved_jj
unorthodox,adj,n,strongsubj,_jj,^unorthodox_jj
unorthodoxy,noun,n,strongsubj,_nn,^unorthodoxy_nn
unpleasant,adj,n,strongsubj,_jj,^unpleasant_jj
unpleasantries,adj,n,strongsubj,_jj,^unpleasantries_jj
unpleasantries,noun,n,strongsubj,_nn,^unpleasantries_nn
unpopular,adj,n,strongsubj,_jj,^unpopular_jj
unprecedent,adj,n,strongsubj,_jj,^unprecedent_jj
unprecedented,anypos,n,strongsubj,,^unprecedented
unpredictable,adj,n,weaksubj,_jj,^unpredictable_jj
unprepared,adj,n,weaksubj,_jj,^unprepared_jj
unproductive,adj,n,weaksubj,_jj,^unproductive_jj
unprofitable,adj,n,weaksubj,_jj,^unprofitable_jj
unqualified,adj,n,strongsubj,_jj,^unqualified_jj
unravel,adj,n,strongsubj,_jj,^unravel_jj
unravel,noun,n,strongsubj,_nn,^unravel_nn
unraveled,adj,n,weaksubj,_jj,^unraveled_jj
unrealistic,adj,n,strongsubj,_jj,^unrealistic_jj
unreasonable,adj,n,strongsubj,_jj,^unreasonable_jj
unreasonable,anypos,y,weaksubj,,^unreasonable
unreasonably,anypos,n,strongsubj,,^unreasonably
unrelenting,adj,n,strongsubj,_jj,^unrelenting_jj
unrelenting,anypos,y,strongsubj,,^unrelenting
unrelentingly,anypos,n,strongsubj,,^unrelentingly
unreliability,adj,n,strongsubj,_jj,^unreliability_jj
unreliability,noun,n,strongsubj,_nn,^unreliability_nn
unreliable,adj,n,strongsubj,_jj,^unreliable_jj
unresolved,adj,n,weaksubj,_jj,^unresolved_jj
unrest,noun,n,strongsubj,_nn,^unrest_nn
unruly,adj,n,strongsubj,_jj,^unruly_jj
unsafe,adj,n,weaksubj,_jj,^unsafe_jj
unsatisfactory,adj,n,weaksubj,_jj,^unsatisfactory_jj
unsavory,adj,n,strongsubj,_jj,^unsavory_jj
unscrupulous,adj,n,strongsubj,_jj,^unscrupulous_jj
unscrupulously,anypos,n,strongsubj,,^unscrupulously
unseemly,anypos,y,strongsubj,,^unseemly
unsettle,verb,y,strongsubj,_vb,^unsettle_vb
unsettled,adj,n,weaksubj,_jj,^unsettled_jj
unsettling,anypos,y,strongsubj,,^unsettling
unsettlingly,anypos,n,strongsubj,,^unsettlingly
unskilled,adj,n,weaksubj,_jj,^unskilled_jj
unsophisticated,adj,n,strongsubj,_jj,^unsophisticated_jj
unsound,adj,n,strongsubj,_jj,^unsound_jj
unspeakable,adj,n,strongsubj,_jj,^unspeakable_jj
unspeakablely,adverb,n,strongsubj,_rb,^unspeakablely_rb
unspecified,adj,n,weaksubj,_jj,^unspecified_jj
unstable,adj,n,weaksubj,_jj,^unstable_jj
unsteadily,adverb,n,weaksubj,_rb,^unsteadily_rb
unsteadiness,noun,n,weaksubj,_nn,^unsteadiness_nn
unsteady,adj,n,weaksubj,_jj,^unsteady_jj
unsuccessful,adj,n,weaksubj,_jj,^unsuccessful_jj
unsuccessfully,adverb,n,weaksubj,_rb,^unsuccessfully_rb
unsupported,adj,n,weaksubj,_jj,^unsupported_jj
unsure,adj,n,weaksubj,_jj,^unsure_jj
unsuspecting,adj,n,strongsubj,_jj,^unsuspecting_jj
unsustainable,adj,n,weaksubj,_jj,^unsustainable_jj
untenable,adj,n,strongsubj,_jj,^untenable_jj
untested,adj,n,weaksubj,_jj,^untested_jj
unthinkable,adj,n,strongsubj,_jj,^unthinkable_jj
unthinkably,anypos,n,strongsubj,,^unthinkably
untimely,adj,n,strongsubj,_jj,^untimely_jj
untrue,anypos,n,strongsubj,,^untrue
untrustworthy,adj,n,strongsubj,_jj,^untrustworthy_jj
untruthful,adj,n,strongsubj,_jj,^untruthful_jj
unusual,anypos,n,weaksubj,,^unusual
unusually,anypos,n,strongsubj,,^unusually
unwanted,adj,n,strongsubj,_jj,^unwanted_jj
unwarranted,adj,n,strongsubj,_jj,^unwarranted_jj
unwelcome,anypos,n,strongsubj,,^unwelcome
unwieldy,adj,n,strongsubj,_jj,^unwieldy_jj
unwilling,adj,n,strongsubj,_jj,^unwilling_jj
unwillingly,adverb,n,strongsubj,_rb,^unwillingly_rb
unwillingness,noun,n,strongsubj,_nn,^unwillingness_nn
unwise,adj,n,strongsubj,_jj,^unwise_jj
unwisely,adverb,n,strongsubj,_rb,^unwisely_rb
unworkable,adj,n,strongsubj,_jj,^unworkable_jj
unworthy,adj,n,strongsubj,_jj,^unworthy_jj
unyielding,adj,n,strongsubj,_jj,^unyielding_jj
upbraid,verb,y,strongsubj,_vb,^upbraid_vb
upheaval,noun,n,strongsubj,_nn,^upheaval_nn
uprising,noun,n,weaksubj,_nn,^uprising_nn
uproar,noun,n,strongsubj,_nn,^uproar_nn
uproarious,anypos,n,strongsubj,,^uproarious
uproariously,anypos,n,strongsubj,,^uproariously
uproarous,adj,n,strongsubj,_jj,^uproarous_jj
uproarously,anypos,n,strongsubj,,^uproarously
uproot,verb,y,weaksubj,_vb,^uproot_vb
upset,adj,n,weaksubj,_jj,^upset_jj
upset,verb,y,weaksubj,_vb,^upset_vb
upsetting,adj,n,strongsubj,_jj,^upsetting_jj
upsetting,anypos,y,strongsubj,,^upsetting
upsettingly,anypos,n,strongsubj,,^upsettingly
urgency,adj,n,strongsubj,_jj,^urgency_jj
urgency,noun,n,strongsubj,_nn,^urgency_nn
urgent,adj,n,weaksubj,_jj,^urgent_jj
urgent,noun,n,weaksubj,_nn,^urgent_nn
urgently,adverb,n,weaksubj,_rb,^urgently_rb
useless,adj,n,weaksubj,_jj,^useless_jj
usurp,verb,y,strongsubj,_vb,^usurp_vb
usurper,noun,n,strongsubj,_nn,^usurper_nn
utter,adj,n,strongsubj,_jj,^utter_jj
utterly,anypos,n,strongsubj,,^utterly
vagrant,noun,n,strongsubj,_nn,^vagrant_nn
vague,adj,n,weaksubj,_jj,^vague_jj
vague,noun,n,weaksubj,_nn,^vague_nn
vagueness,noun,n,weaksubj,_nn,^vagueness_nn
vain,adj,n,strongsubj,_jj,^vain_jj
vainly,adj,n,strongsubj,_jj,^vainly_jj
vanish,verb,y,weaksubj,_vb,^vanish_vb
vanity,noun,n,weaksubj,_nn,^vanity_nn
vehement,anypos,n,strongsubj,,^vehement
vehemently,anypos,n,strongsubj,,^vehemently
vengeance,noun,n,strongsubj,_nn,^vengeance_nn
vengeful,anypos,n,strongsubj,,^vengeful
vengefully,anypos,n,strongsubj,,^vengefully
vengefulness,noun,n,strongsubj,_nn,^vengefulness_nn
venom,adj,n,strongsubj,_jj,^venom_jj
venom,noun,n,strongsubj,_nn,^venom_nn
venomous,adj,n,strongsubj,_jj,^venomous_jj
venomously,anypos,n,strongsubj,,^venomously
vent,adj,n,strongsubj,_jj,^vent_jj
vent,noun,n,strongsubj,_nn,^vent_nn
vestiges,adj,n,strongsubj,_jj,^vestiges_jj
vestiges,noun,n,strongsubj,_nn,^vestiges_nn
veto,adj,n,strongsubj,_jj,^veto_jj
veto,noun,n,strongsubj,_nn,^veto_nn
vex,anypos,y,strongsubj,,^vex
vex,verb,y,strongsubj,_vb,^vex_vb
vexation,noun,n,strongsubj,_nn,^vexation_nn
vexing,anypos,n,strongsubj,,^vexing
vexingly,anypos,n,strongsubj,,^vexingly
vice,noun,n,strongsubj,_nn,^vice_nn
vicious,adj,n,strongsubj,_jj,^vicious_jj
viciously,anypos,n,strongsubj,,^viciously
viciousness,noun,n,strongsubj,_nn,^viciousness_nn
victimize,verb,y,strongsubj,_vb,^victimize_vb
vie,verb,y,strongsubj,_vb,^vie_vb
vile,adj,n,strongsubj,_jj,^vile_jj
vileness,noun,n,strongsubj,_nn,^vileness_nn
vilify,verb,y,strongsubj,_vb,^vilify_vb
villainous,anypos,n,strongsubj,,^villainous
villainously,anypos,n,strongsubj,,^villainously
villains,adj,n,strongsubj,_jj,^villains_jj
villains,noun,n,strongsubj,_nn,^villains_nn
villian,noun,n,strongsubj,_nn,^villian_nn
villianous,adj,n,strongsubj,_jj,^villianous_jj
villianously,anypos,n,strongsubj,,^villianously
villify,verb,y,strongsubj,_vb,^villify_vb
vindictive,anypos,n,strongsubj,,^vindictive
vindictively,anypos,n,strongsubj,,^vindictively
vindictiveness,noun,n,strongsubj,_nn,^vindictiveness_nn
violate,verb,y,strongsubj,_vb,^violate_vb
violation,noun,n,weaksubj,_nn,^violation_nn
violator,adj,n,strongsubj,_jj,^violator_jj
violator,noun,n,strongsubj,_nn,^violator_nn
violent,adj,n,weaksubj,_jj,^violent_jj
violently,adverb,n,weaksubj,_rb,^violently_rb
viper,noun,n,weaksubj,_nn,^viper_nn
virulence,noun,n,strongsubj,_nn,^virulence_nn
virulent,adj,n,strongsubj,_jj,^virulent_jj
virulently,anypos,n,strongsubj,,^virulently
virus,adj,n,strongsubj,_jj,^virus_jj
virus,noun,n,strongsubj,_nn,^virus_nn
vocally,adverb,n,weaksubj,_rb,^vocally_rb
vociferous,adj,n,strongsubj,_jj,^vociferous_jj
vociferously,anypos,n,strongsubj,,^vociferously
void,noun,n,weaksubj,_nn,^void_nn
volatile,adj,n,weaksubj,_jj,^volatile_jj
volatility,noun,n,weaksubj,_nn,^volatility_nn
vomit,noun,n,weaksubj,_nn,^vomit_nn
vomit,verb,y,weaksubj,_vb,^vomit_vb
vulgar,adj,n,strongsubj,_jj,^vulgar_jj
wail,verb,y,strongsubj,_vb,^wail_vb
wallow,verb,y,weaksubj,_vb,^wallow_vb
wane,verb,y,weaksubj,_vb,^wane_vb
waning,adj,n,strongsubj,_jj,^waning_jj
waning,noun,n,strongsubj,_nn,^waning_nn
wanton,adj,n,strongsubj,_jj,^wanton_jj
war,adj,n,weaksubj,_jj,^war_jj
war,noun,n,weaksubj,_nn,^war_nn
war-like,adj,n,strongsubj,_jj,^war-like_jj
war-like,noun,n,strongsubj,_nn,^war-like_nn
warfare,noun,n,weaksubj,_nn,^warfare_nn
warlike,adj,n,strongsubj,_jj,^warlike_jj
warning,adj,n,weaksubj,_jj,^warning_jj
warning,noun,n,weaksubj,_nn,^warning_nn
warp,verb,y,weaksubj,_vb,^warp_vb
warped,adj,n,weaksubj,_jj,^warped_jj
wary,adj,n,strongsubj,_jj,^wary_jj
warily,adverb,n,strongsubj,_rb,^warily_rb
wariness,noun,n,strongsubj,_nn,^wariness_nn
waste,noun,n,weaksubj,_nn,^waste_nn
waste,verb,y,weaksubj,_vb,^waste_vb
wasteful,adj,n,weaksubj,_jj,^wasteful_jj
wastefulness,noun,n,weaksubj,_nn,^wastefulness_nn
